date,district,state,commodity,modal_price,arrivals_qtl,rainfall_mm,t_max,t_min,rh_pct,soil_moisture_z,ndvi,is_closed_day,modal_price_winsorized_robust,arrivals_clean_robust,rainfall_mm_robust,ndvi_clean_robust,soil_moisture_z_robust
2024-09-25,Karnal,Haryana,Wheat,2384.55,1206.0,0.0,35.11,22.67,37.2,0.741,0.19596992187499998,False,-0.11154183664896035,-0.09253740949316167,0.0,-0.3083144658601346,0.8492706645056725
2024-09-26,Karnal,Haryana,Wheat,2230.38,1697.2,0.0,34.62,24.24,31.8,0.54,0.194115625,False,-0.1835038601928695,0.03391794046661309,0.0,-0.3135130306726287,0.6959672037372485
2024-09-27,Karnal,Haryana,Wheat,2544.85,1109.5,0.0,36.76,24.97,37.8,0.262,0.192922265625,False,-0.03671850932140888,-0.11738053097345127,0.0,-0.31685864169057054,0.4839355515301745
2024-09-28,Karnal,Haryana,Wheat,2391.1,1011.3,0.0,36.57,23.53,27.8,0.104,0.1925,False,-0.10848448921293138,-0.1426613032984714,0.0,-0.31804247328153457,0.3634283535132043
2024-09-29,Karnal,Haryana,Wheat,2391.1,0.0,0.0,36.63,22.17,40.2,-0.071,0.19270987008694,True,-0.10848448921293138,-0.4030120675784392,0.0,-0.3174540975667983,0.22995519115263607
2024-09-30,Karnal,Haryana,Wheat,2315.89,1546.0,0.0,36.65,22.47,33.3,-0.157,0.1933104941579093,False,-0.14359030610816007,-0.005007240547063509,0.0,-0.31577023388618997,0.16436266564972826
2024-10-01,Karnal,Haryana,Wheat,2315.89,0.0,0.0,34.64,22.02,30.9,-0.167,0.19425839292813193,False,-0.14359030610816007,-0.4030120675784392,0.0,-0.3131127774351101,0.15673562780055295
2024-10-02,Karnal,Haryana,Wheat,2280.45,983.7,0.0,34.4,22.34,31.9,-0.13,0.19551008711283188,False,-0.16013265620478162,-0.14976669348350757,0.0,-0.3096036234089595,0.18495566784250164
2024-10-03,Karnal,Haryana,Wheat,2498.96,1318.1,0.0,35.54,22.02,33.8,-0.214,0.19702209742723314,False,-0.058138612197649264,-0.06367819790828638,0.0,-0.30536466700313875,0.12088854990942892
2024-10-04,Karnal,Haryana,Wheat,2293.02,3034.9,0.0,34.67,21.28,34.9,-0.394,0.19875094458655973,False,-0.1542653497512112,0.37829766693483513,0.0,-0.3005178034130484,-0.016398131375726967
2024-10-05,Karnal,Haryana,Wheat,2382.52,1792.6,0.0,34.71,23.18,35.2,-0.447,0.20065314930603567,False,-0.112489380968829,0.05847787610619471,0.0,-0.2951849278340891,-0.05682143197635619
2024-10-06,Karnal,Haryana,Wheat,2382.52,0.0,0.0,34.93,22.14,32.9,-0.491,0.20268523230088495,True,-0.112489380968829,-0.4030120675784392,0.0,-0.28948793546166157,-0.09038039851272761
2024-10-07,Karnal,Haryana,Wheat,2508.85,1703.8,0.0,35.15,22.87,36.0,-0.495,0.2048037142863316,False,-0.05352225095454586,0.035617055510860855,0.0,-0.2835487214911662,-0.09343121365239775
2024-10-08,Karnal,Haryana,Wheat,2108.34,876.7,0.0,32.47,19.99,35.0,-0.54,0.20696511597759956,False,-0.24046854432920384,-0.1773129525341914,0.0,-0.27748918111800397,-0.12775288397368673
2024-10-09,Karnal,Haryana,Wheat,2470.93,435.6,0.0,32.43,19.94,31.8,-0.575,0.2091259580899129,False,-0.07122219214145017,-0.29087047465808524,0.0,-0.2714312095375752,-0.15444751644580032
2024-10-10,Karnal,Haryana,Wheat,2782.76,1191.5,0.0,30.96,22.9,31.0,-0.649,0.21124276133849557,False,0.07433088434358066,-0.09627031375703937,0.0,-0.26549670194528086,-0.21088759652969777
2024-10-11,Karnal,Haryana,Wheat,2674.94,2073.9,0.0,32.94,20.37,38.0,-0.694,0.21327204643857162,False,0.024003678152335336,0.13089621882542243,0.0,-0.2598075535365213,-0.2452092668509867
2024-10-12,Karnal,Haryana,Wheat,2306.7,1957.0,0.0,30.3,19.4,37.6,-0.683,0.21517033410536507,False,-0.14787992793061924,0.1008012872083669,0.0,-0.2544856595066971,-0.23681952521689392
2024-10-13,Karnal,Haryana,Wheat,2306.7,0.0,0.0,32.02,21.8,35.3,-0.827,0.21689414505409985,True,-0.14787992793061924,-0.4030120675784392,0.0,-0.24965291505120915,-0.34664887024501856
2024-10-14,Karnal,Haryana,Wheat,2482.85,992.7,0.0,32.17,20.24,39.6,-0.851,0.2184,False,-0.06565828657847812,-0.1474497184231697,0.0,-0.24543121536545792,-0.36495376108303934
2024-10-15,Karnal,Haryana,Wheat,2726.5,1422.7,0.0,30.81,18.81,25.2,-0.811,0.21983173385215016,False,0.04807037033579483,-0.03674979887369262,0.0,-0.24141731590578022,-0.3344456096863381
2024-10-16,Karnal,Haryana,Wheat,1983.31,1092.1,0.0,31.97,21.69,32.2,-0.717,0.22134607214463498,False,-0.2988288725622905,-0.12186001609010456,0.0,-0.23717183295876068,-0.26275145390408994
2024-10-17,Karnal,Haryana,Wheat,2650.4,1002.5,0.0,29.24,19.17,29.2,-0.759,0.2229188715301784,False,0.01254912760574698,-0.1449267900241351,0.0,-0.23276245296517228,-0.29478501287062636
2024-10-18,Karnal,Haryana,Wheat,2373.55,1740.2,0.0,29.07,20.36,46.3,-0.699,0.22452598866150444,False,-0.11667631325908553,0.0449879324215608,0.0,-0.22825686236578768,-0.24902278577557435
2024-10-19,Karnal,Haryana,Wheat,2285.16,998.2,0.0,32.4,17.96,38.6,-0.616,0.22614328019133711,False,-0.15793416667444618,-0.14603378921962987,0.0,-0.22372274760137972,-0.1857183716274192
2024-10-20,Karnal,Haryana,Wheat,2285.16,0.0,0.0,30.11,17.59,34.6,-0.67,0.22774660277240047,True,-0.15793416667444618,-0.4030120675784392,0.0,-0.21922779511272097,-0.22690437601296598
2024-10-21,Karnal,Haryana,Wheat,2186.09,975.4,8.75,28.85,17.48,41.6,-0.527,0.22931181305741843,False,-0.20417713010763716,-0.1519034593724859,8.75,-0.2148396913405845,-0.11783773476975881
2024-10-22,Karnal,Haryana,Wheat,2309.62,2466.5,0.0,30.42,18.91,40.6,-0.578,0.23081476769911505,False,-0.14651695777593143,0.2319678197908287,0.0,-0.21062612272574288,-0.15673562780055292
2024-10-23,Karnal,Haryana,Wheat,2225.4,675.8,17.49,31.33,17.35,45.8,-0.218,0.23223132335021432,False,-0.18582837778545344,-0.22903298471440062,17.49,-0.20665477570896895,0.11783773476975878
2024-10-24,Karnal,Haryana,Wheat,2461.67,858.5,0.0,28.63,17.21,39.6,-0.229,0.2335373366634403,False,-0.07554448790597364,-0.18199839098954138,0.0,-0.20299333673103534,0.10944799313566592
2024-10-25,Karnal,Haryana,Wheat,2543.97,1136.5,0.0,30.26,18.84,33.7,-0.352,0.23470866429151688,False,-0.037129267450218946,-0.1104296057924376,0.0,-0.19970949223271506,0.015635427590809433
2024-10-26,Karnal,Haryana,Wheat,2377.64,599.2,0.0,27.63,16.85,32.5,-0.32,0.2357211628871681,False,-0.11476722150132096,-0.24875301689460977,0.0,-0.1968709286547808,0.040041948708170454
2024-10-27,Karnal,Haryana,Wheat,2377.64,0.0,0.0,27.28,19.42,30.2,-0.434,0.23655068910311805,True,-0.11476722150132096,-0.4030120675784392,0.0,-0.1945453324380052,-0.046906282772428254
2024-10-28,Karnal,Haryana,Wheat,2323.27,601.1,0.0,29.23,17.25,37.5,-0.563,0.2371730995920907,False,-0.14014553907336694,-0.24826387771520508,0.0,-0.192800390023161,-0.14529507102678993
2024-10-29,Karnal,Haryana,Wheat,2368.47,1083.4,0.0,29.07,18.33,34.2,-0.567,0.23756425100680997,False,-0.11904750791176172,-0.12409975864843115,0.0,-0.19170378785102127,-0.14834588616646005
2024-10-30,Karnal,Haryana,Wheat,2337.83,1093.1,0.0,29.3,18.51,32.9,-0.528,0.2377,False,-0.1333493591239649,-0.12160257441673368,0.0,-0.19132321236235839,-0.11860043855467634
2024-10-31,Karnal,Haryana,Wheat,2337.83,0.0,0.0,29.5,18.46,32.6,-0.557,0.2375387661637931,False,-0.1333493591239649,-0.4030120675784392,0.0,-0.1917752352065907,-0.14071884831728482
2024-11-01,Karnal,Haryana,Wheat,2568.28,1120.0,0.0,30.42,16.09,42.3,-0.568,0.23707931034482757,False,-0.025782074141842096,-0.11467739340305708,0.0,-0.1930633303792528,-0.14910858995137757
2024-11-02,Karnal,Haryana,Wheat,2526.93,1332.6,0.0,28.15,17.14,39.8,-0.484,0.2363580010775862,False,-0.04508303848990377,-0.05994529364440866,0.0,-0.19508553784029217,-0.08504147201830488
2024-11-03,Karnal,Haryana,Wheat,2526.93,0.0,0.0,27.08,15.59,44.2,-0.454,0.23541120689655173,True,-0.04508303848990377,-0.4030120675784392,0.0,-0.19773989754965643,-0.06216035847077892
2024-11-04,Karnal,Haryana,Wheat,2182.21,1541.1,0.0,29.0,17.7,37.6,-0.501,0.2342752963362069,False,-0.20598820003920865,-0.006268704746580829,0.0,-0.2009244494672933,-0.09800743636190294
2024-11-05,Karnal,Haryana,Wheat,2368.22,1477.5,0.0,26.45,16.62,35.3,-0.571,0.23298663793103447,False,-0.11916420056199183,-0.02264199517296858,0.0,-0.20453723355315023,-0.1513967013061302
2024-11-06,Karnal,Haryana,Wheat,2734.78,1070.3,0.0,27.0,15.64,34.9,-0.54,0.23158160021551724,False,0.05193523091141643,-0.12747224456958967,0.0,-0.2084762897671748,-0.12775288397368673
2024-11-07,Karnal,Haryana,Wheat,2635.22,1446.1,0.0,25.18,14.56,29.9,-0.528,0.23009655172413793,False,0.005463549883774086,-0.030725663716814136,0.0,-0.21263965806931473,-0.11860043855467634
2024-11-08,Karnal,Haryana,Wheat,2488.14,1122.5,0.0,24.75,16.02,28.7,-0.543,0.22856786099137932,False,-0.06318907009960885,-0.11403378921962988,0.0,-0.21692537841951745,-0.13004099532843935
2024-11-09,Karnal,Haryana,Wheat,2356.94,704.3,34.34,28.77,14.75,47.8,0.184,0.22703189655172412,False,-0.12442937294037464,-0.22169589702333062,34.34,-0.22123149077773083,0.4244446563066069
2024-11-10,Karnal,Haryana,Wheat,2356.94,0.0,0.0,28.01,13.65,30.3,0.053,0.22552502693965515,True,-0.12442937294037464,-0.4030120675784392,0.0,-0.2254560351039022,0.32453046048241013
2024-11-11,Karnal,Haryana,Wheat,2358.27,873.7,0.0,27.19,14.4,36.1,-0.066,0.22408362068965518,False,-0.12380856804115044,-0.17808527755430403,0.0,-0.22949705135797913,0.23376871007722375
2024-11-12,Karnal,Haryana,Wheat,2674.82,1640.8,0.0,25.7,15.55,40.6,-0.181,0.2227440463362069,False,0.023947665680224932,0.01939823008849561,0.0,-0.23325257949990943,0.1460577748117075
2024-11-13,Karnal,Haryana,Wheat,2273.74,1344.1,0.0,24.45,16.09,31.7,-0.299,0.2215426724137931,False,-0.163264686936958,-0.05698471440064358,0.0,-0.23662065948964056,0.05605872819143865
2024-11-14,Karnal,Haryana,Wheat,2618.34,1165.0,0.0,24.19,12.94,45.1,-0.351,0.22051586745689655,False,-0.002415537859763313,-0.10309251810136762,0.0,-0.23949933128712017,0.016398131375726967
2024-11-15,Karnal,Haryana,Wheat,2331.28,622.1,0.0,24.42,15.72,30.0,-0.452,0.2197,False,-0.13640670655999387,-0.2428576025744167,0.0,-0.2417866348522958,-0.060634950900943854
2024-11-16,Karnal,Haryana,Wheat,2703.46,2057.0,0.0,25.58,12.55,40.0,-0.491,0.21899531418372845,False,0.03731597569058718,0.1265454545454546,0.0,-0.24376223807836125,-0.09038039851272761
2024-11-17,Karnal,Haryana,Wheat,2703.46,0.0,0.0,26.15,13.58,37.1,-0.664,0.2182827182112069,True,0.03731597569058718,-0.4030120675784392,0.0,-0.24576001761313807,-0.22232815330346078
2024-11-18,Karnal,Haryana,Wheat,2291.3,1498.4,0.0,25.72,11.96,41.0,-0.724,0.21756957671066812,False,-0.15506819518479434,-0.017261464199517226,0.0,-0.24775932654851562,-0.2680903803985127
2024-11-19,Karnal,Haryana,Wheat,2373.66,1153.1,0.0,23.83,12.27,29.4,-0.674,0.21686325431034484,False,-0.11662496849298444,-0.10615607401448107,0.0,-0.24973951797638344,-0.2299551911526361
2024-11-20,Karnal,Haryana,Wheat,2575.94,1091.2,0.0,26.69,11.4,46.5,-0.752,0.21617111563846983,False,-0.02220661133879135,-0.12209171359613831,0.0,-0.25167994498863083,-0.2894460863762036
2024-11-21,Karnal,Haryana,Wheat,2338.38,1283.8,0.0,25.53,13.48,34.1,-0.729,0.21550052532327588,False,-0.13309263529345855,-0.07250844730490745,0.0,-0.2535599606771471,-0.2719038993231004
2024-11-22,Karnal,Haryana,Wheat,2438.21,1211.2,0.0,24.53,11.85,38.4,-0.796,0.2148588479929957,False,-0.08649492620356791,-0.0911987127916331,0.0,-0.2553589181338217,-0.3230050529125751
2024-11-23,Karnal,Haryana,Wheat,2336.29,1092.9,0.0,24.62,12.96,42.2,-0.757,0.21425344827586207,False,-0.1340681858493824,-0.12165406275140782,0.0,-0.25705617045054413,-0.2932596053007913
2024-11-24,Karnal,Haryana,Wheat,2336.29,0.0,0.0,23.58,12.51,32.0,-0.788,0.21369169080010778,True,-0.1340681858493824,-0.4030120675784392,0.0,-0.25863107071920355,-0.31690342263323484
2024-11-25,Karnal,Haryana,Wheat,2841.4,1393.5,0.0,22.64,11.83,39.1,-0.817,0.21318094019396552,False,0.10170231238155705,-0.04426709573612224,0.0,-0.26006297203168954,-0.3390218323958432
2024-11-26,Karnal,Haryana,Wheat,2737.29,1428.4,0.0,22.96,10.8,31.1,-0.82,0.2127285610856681,False,0.0531068251197267,-0.03528238133547861,0.0,-0.26133122747989146,-0.3413099437505958
2024-11-27,Karnal,Haryana,Wheat,2411.08,1218.4,0.0,24.6,10.25,42.0,-0.907,0.21234191810344827,False,-0.09915841260654036,-0.08934513274336277,0.0,-0.2624151901556986,-0.40766517303842115
2024-11-28,Karnal,Haryana,Wheat,2358.22,1491.3,0.0,21.09,10.84,31.2,-0.843,0.2120283758755388,False,-0.12383190657119655,-0.019089300080450487,0.0,-0.2632942131510004,-0.35885213080369904
2024-11-29,Karnal,Haryana,Wheat,2288.51,1034.5,0.0,21.39,11.91,35.2,-0.766,0.2117952990301724,False,-0.15637048516136243,-0.13668865647626705,0.0,-0.26394764955768624,-0.3001239393650491
2024-11-30,Karnal,Haryana,Wheat,2754.39,2614.4,0.0,20.92,11.74,36.5,-0.8,0.21165005219558192,False,0.06108860239546672,0.2700434432823814,0.0,-0.26435485246764545,-0.32605586805224523
2024-12-01,Karnal,Haryana,Wheat,2754.39,0.0,0.0,20.74,10.47,38.9,-0.776,0.2116,True,0.06108860239546672,-0.4030120675784392,0.0,-0.26449517497276764,-0.3077509772142244
2024-12-02,Karnal,Haryana,Wheat,2634.92,1567.0,0.0,24.25,12.07,44.8,-0.739,0.21160557401116994,False,0.005323518703498072,0.00039903459372490603,0.0,-0.2644795481016214,-0.2795309371722757
2024-12-03,Karnal,Haryana,Wheat,2388.49,608.2,0.0,23.42,12.36,32.7,-0.759,0.21162205964170108,False,-0.10970276048133389,-0.24643604183427187,0.0,-0.2644333302494822,-0.29478501287062636
2024-12-04,Karnal,Haryana,Wheat,2117.28,1483.6,0.0,22.24,11.36,40.7,-0.84,0.21164910228712547,False,-0.23629561515697478,-0.02107160096540625,0.0,-0.26435751555829906,-0.35656401944894645
2024-12-05,Karnal,Haryana,Wheat,2156.81,1066.6,0.0,20.4,11.45,44.9,-0.422,0.21168634734297515,False,-0.21784417330258868,-0.12842477876106193,0.0,-0.2642530981700211,-0.037753837353417856
2024-12-06,Karnal,Haryana,Wheat,2448.77,852.0,34.09,22.02,11.27,46.1,-0.004,0.2117334402047821,False,-0.08156582865784776,-0.1836717618664521,34.09,-0.2641210722265975,0.2810563447421108
2024-12-07,Karnal,Haryana,Wheat,2337.93,1057.2,0.0,21.8,11.35,32.2,-0.145,0.21179002626807836,False,-0.1333026820638729,-0.13084473049074813,0.0,-0.2639624318699774,0.17351511106873868
2024-12-08,Karnal,Haryana,Wheat,2337.93,0.0,0.0,20.31,11.89,26.3,-0.131,0.21185575092839598,True,-0.1333026820638729,-0.4030120675784392,0.0,-0.2637781712421099,0.18419296405758412
2024-12-09,Karnal,Haryana,Wheat,2506.54,1433.0,0.0,21.35,11.83,44.4,-0.182,0.211930259581267,False,-0.054600491042672124,-0.0340981496379726,0.0,-0.263569284484944,0.14529507102678996
2024-12-10,Karnal,Haryana,Wheat,2644.52,2112.7,0.0,21.06,8.31,33.8,-0.248,0.2120131976222234,False,0.009804516472334556,0.14088495575221238,0.0,-0.2633367657404289,0.0949566212222328
2024-12-11,Karnal,Haryana,Wheat,2305.74,1602.4,0.0,21.9,10.14,30.0,-0.381,0.21210421044679725,False,-0.14832802770750292,0.009512469831053971,0.0,-0.26308160915051376,-0.0064829821717990324
2024-12-12,Karnal,Haryana,Wheat,2197.14,3156.0,0.0,21.86,10.16,28.2,-0.326,0.21220294345052057,False,-0.19901931496746608,0.40947385358004834,0.0,-0.26280480885714763,0.03546572599866526
2024-12-13,Karnal,Haryana,Wheat,2310.61,696.8,0.0,19.08,9.0,30.0,-0.271,0.21230904202892537,False,-0.14605485488102005,-0.2236267095736122,0.0,-0.26250735900227967,0.07741443416912955
2024-12-14,Karnal,Haryana,Wheat,2244.09,1005.4,0.0,20.44,10.49,39.6,-0.288,0.21242215157754366,False,-0.17710443525424982,-0.14418020917135957,0.0,-0.2621902537278591,0.06444846982553151
2024-12-15,Karnal,Haryana,Wheat,2244.09,0.0,0.0,21.46,7.81,40.3,-0.327,0.21254191749190754,True,-0.17710443525424982,-0.4030120675784392,0.0,-0.26185448717583476,0.03470302221374772
2024-12-16,Karnal,Haryana,Wheat,2439.27,1845.6,0.0,20.79,8.27,38.3,-0.348,0.21266798516754898,False,-0.08600014936659224,0.0721222847948512,0.0,-0.26150105348815594,0.018686242730479564
2024-12-17,Karnal,Haryana,Wheat,2836.5,1111.1,0.0,22.26,10.6,35.7,-0.43,0.2128,False,0.0994151364370467,-0.11696862429605791,0.0,-0.26113094680677185,-0.04385546763275812
2024-12-18,Karnal,Haryana,Wheat,2588.32,1282.7,0.0,21.26,9.34,28.8,-0.503,0.2132744842683085,False,-0.01642799129939586,-0.07279163314561539,0.0,-0.259800719023634,-0.099532843931738
2024-12-19,Karnal,Haryana,Wheat,2822.01,1498.5,0.0,18.93,7.62,31.4,-0.567,0.21440960680632806,False,0.09265163042970917,-0.01723572003218016,0.0,-0.2566183763450823,-0.14834588616646005
2024-12-20,Karnal,Haryana,Wheat,2181.77,721.5,0.0,18.41,7.28,29.5,-0.638,0.21617748284179916,False,-0.2061935791036137,-0.2172679002413515,0.0,-0.25166209438464815,-0.20249785489560493
2024-12-21,Karnal,Haryana,Wheat,1881.97,966.0,48.7,20.88,8.85,52.5,0.427,0.21855022760246234,False,-0.34613140525957103,-0.15432341110217213,48.7,-0.24501004875586307,0.6097816760415673
2024-12-22,Karnal,Haryana,Wheat,1881.97,0.0,0.0,18.01,8.24,29.7,0.25,0.22149995631605804,True,-0.34613140525957103,-0.4030120675784392,0.0,-0.23674041507225868,0.4747831061111641
2024-12-23,Karnal,Haryana,Wheat,2466.04,991.3,0.0,20.43,9.71,31.4,0.101,0.22499878421032676,False,-0.07350470037995123,-0.14781013676588894,0.0,-0.22693136894736643,0.3611402421584517
2024-12-24,Karnal,Haryana,Wheat,2466.04,0.0,0.0,21.93,6.73,34.1,-0.031,0.2290188265130091,False,-0.07350470037995123,-0.4030120675784392,0.0,-0.2156610859947176,0.2604633425493374
2024-12-25,Karnal,Haryana,Wheat,2461.15,876.0,0.0,20.2,9.3,26.7,-0.116,0.23353219845184545,False,-0.07578720861845227,-0.17749316170555104,0.0,-0.20300774182784384,0.1956335208313471
2024-12-26,Karnal,Haryana,Wheat,2232.55,1087.0,0.0,19.28,6.73,35.2,-0.201,0.23851101525457638,False,-0.18249096798887204,-0.12317296862429601,0.0,-0.1890495120602766,0.13080369911335682
2024-12-27,Karnal,Haryana,Wheat,2555.44,1274.1,0.0,20.34,7.67,34.5,-0.271,0.24392739214894238,False,-0.03177540865766102,-0.07500563153660496,0.0,-0.17386457230554733,0.07741443416912955
2024-12-28,Karnal,Haryana,Wheat,2591.32,1172.7,0.0,19.43,7.74,40.9,-0.249,0.24975344436268393,False,-0.015027679496634447,-0.10111021721641185,0.0,-0.1575310981771876,0.09419391743731527
2024-12-29,Karnal,Haryana,Wheat,2591.32,0.0,0.0,19.75,8.0,30.9,-0.318,0.25596128712354155,True,-0.015027679496634447,-0.4030120675784392,0.0,-0.14012726528872885,0.04156735627800552
2024-12-30,Karnal,Haryana,Wheat,2375.44,1671.3,0.0,21.46,8.91,28.5,-0.249,0.2625230356592557,False,-0.11579411682334591,0.027250201126307355,0.0,-0.1217312492537026,0.09419391743731527
2024-12-31,Karnal,Haryana,Wheat,2387.44,1150.5,0.0,18.89,9.03,33.1,-0.301,0.26941080519756705,False,-0.11019286961230025,-0.10682542236524532,0.0,-0.10242122568564005,0.054533320621603584
2025-01-01,Karnal,Haryana,Wheat,2316.39,1295.3,0.0,21.46,8.86,29.5,-0.396,0.2765967109662159,False,-0.14335692080769985,-0.06954786806114237,0.0,-0.08227537019807306,-0.01792353894556203
2025-01-02,Karnal,Haryana,Wheat,2227.51,989.7,45.9,21.14,8.92,49.0,0.68,0.28405286819294284,False,-0.1848434918175112,-0.14822204344328233,45.9,-0.06137185840453297,0.802745733625703
2025-01-03,Karnal,Haryana,Wheat,2447.02,2043.8,0.0,17.89,6.78,25.7,0.489,0.2917513921054884,False,-0.08238267720945859,0.12314722445695901,0.0,-0.03978886591855118,0.6570693107064542
2025-01-04,Karnal,Haryana,Wheat,2496.36,1051.7,0.0,17.26,8.23,32.0,0.5609999999999999,0.2996643979315929,False,-0.059352215760042445,-0.13226065969428796,0.0,-0.01760456835365966,0.7119839832205167
2025-01-05,Karnal,Haryana,Wheat,2496.36,0.0,25.27,17.35,9.19,37.9,0.633,0.30776400089899714,True,-0.059352215760042445,-0.4030120675784392,25.27,0.005102858676610985,0.766898655734579
2025-01-06,Karnal,Haryana,Wheat,2240.93,1736.1,0.0,16.93,5.95,37.8,0.438,0.3160223162354414,False,-0.17857943035315865,0.04393242156074017,0.0,0.028255239558728617,0.6181714176756602
2025-01-07,Karnal,Haryana,Wheat,2527.14,1334.5,0.0,17.22,6.21,30.9,0.38,0.3244114591686663,False,-0.04498501666371045,-0.05945615446500398,0.0,0.05177439867916202,0.5739345981504432
2025-01-08,Karnal,Haryana,Wheat,2300.09,1324.8,0.0,19.83,6.01,26.3,0.176,0.3329035449264123,False,-0.1509652816027034,-0.06195333869670149,0.0,0.0755821604243795,0.41834302602726664
2025-01-09,Karnal,Haryana,Wheat,2386.15,608.2,0.0,17.03,5.73,34.0,0.031,0.34147068873641984,False,-0.11079500368748764,-0.24643604183427187,0.0,0.09960034918084971,0.3077509772142244
2025-01-10,Karnal,Haryana,Wheat,2362.25,1542.8,0.0,18.11,8.57,36.6,0.0,0.35008500582642954,False,-0.12195082104948696,-0.005831053901850327,0.0,0.12375078933504127,0.28410715988178087
2025-01-11,Karnal,Haryana,Wheat,2702.66,1242.3,0.0,20.45,7.76,33.6,-0.079,0.3587186114241818,False,0.03694255920985071,-0.08319227674979884,0.0,0.14795530527342252,0.2238535608732958
2025-01-12,Karnal,Haryana,Wheat,2702.66,0.0,0.0,16.72,6.46,31.9,-0.184,0.3673436207574173,True,0.03694255920985071,-0.4030120675784392,0.0,0.1721357213824622,0.14376966345695488
2025-01-13,Karnal,Haryana,Wheat,2808.83,1305.9,4.46,20.25,6.65,33.0,-0.21,0.3759321490538763,False,0.08649959390957722,-0.06681898632341103,4.46,0.1962138620486285,0.12393936504909905
2025-01-14,Karnal,Haryana,Wheat,2598.61,1010.3,0.0,17.83,8.53,35.6,-0.267,0.38445631154129944,False,-0.011624921815924226,-0.1429187449718423,0.0,0.22011155165839022,0.08046524930879967
2025-01-15,Karnal,Haryana,Wheat,2830.7,1686.3,0.0,17.08,6.19,30.6,-0.341,0.3928882234474272,False,0.09670786695170788,0.03111182622687051,0.0,0.24375061459821565,0.024025169224902256
2025-01-16,Karnal,Haryana,Wheat,2580.74,1327.1,0.0,19.66,8.24,33.4,-0.45,0.4012,False,-0.019966112454373214,-0.06136122284794849,0.0,0.2670528752545733,-0.05910954333110879
2025-01-17,Karnal,Haryana,Wheat,2404.32,792.2,0.0,19.35,8.23,38.8,-0.544,0.4098543513071275,False,-0.10231378186876264,-0.19906677393403052,0.0,0.2913155522761242,-0.13080369911335687
2025-01-18,Karnal,Haryana,Wheat,2274.13,1977.2,0.0,20.46,7.13,28.5,-0.632,0.41926972879778546,False,-0.16308264640259887,0.10600160901045863,0.0,0.3177117840657531,-0.1979216321860997
2025-01-19,Karnal,Haryana,Wheat,2274.13,0.0,38.06,19.81,6.93,46.2,0.15,0.42935185968101364,True,-0.16308264640259887,-0.4030120675784392,38.06,0.34597727464126365,0.39851272761941076
2025-01-20,Karnal,Haryana,Wheat,2756.65,1736.3,0.0,20.12,6.97,26.1,0.085,0.44000647116585184,False,0.06214350395354709,0.043983909895414355,0.0,0.37584772802045974,0.34893698159977116
2025-01-21,Karnal,Haryana,Wheat,2438.07,2147.8,0.0,17.77,8.68,36.1,0.02,0.45113929046134,False,-0.08656027408769672,0.14992115848753026,0.0,0.40705884822114563,0.29936123558013156
2025-01-22,Karnal,Haryana,Wheat,2580.31,874.0,0.0,17.31,5.94,30.1,-0.029,0.46265604477651795,False,-0.020166823812768943,-0.17800804505229278,0.0,0.4393463392611254,0.26198875011917244
2025-01-23,Karnal,Haryana,Wheat,2488.23,1245.0,0.0,19.89,8.09,40.1,-0.129,0.4744624613204255,False,-0.06314706074552594,-0.08249718423169745,0.0,0.4724459051582029,0.1857183716274192
2025-01-24,Karnal,Haryana,Wheat,2496.65,1217.9,0.0,20.16,8.58,27.6,-0.2255,0.4864642673021025,False,-0.05921685228577553,-0.0894738535800482,0.0,0.506093249930182,0.11211745638287729
2025-01-25,Karnal,Haryana,Wheat,2504.22,1251.9,0.0,21.0,5.93,37.2,-0.322,0.4985671899305888,False,-0.055683398836807695,-0.08072083668543839,0.0,0.5400240775948668,0.038516541138335386
2025-01-26,Karnal,Haryana,Wheat,2504.22,0.0,0.0,18.42,5.72,41.1,-0.325,0.5106769564149242,True,-0.055683398836807695,-0.4030120675784392,0.0,0.5739740921700613,0.03622842978358279
2025-01-27,Karnal,Haryana,Wheat,2292.46,931.4,0.0,18.26,6.07,29.8,-0.5,0.5226992939641487,False,-0.15452674128772664,-0.16323089300080446,0.0,0.60767899767357,-0.0972447325769854
2025-01-28,Karnal,Haryana,Wheat,2393.23,1246.9,0.0,20.11,6.28,30.7,-0.576,0.5345399297873019,False,-0.10749026783297073,-0.08200804505229277,0.0,0.6408744981231961,-0.15521022023071784
2025-01-29,Karnal,Haryana,Wheat,2507.37,2390.8,0.0,18.18,6.85,30.3,-0.664,0.5461045910934239,False,-0.05421307144390817,0.21247948511665335,0.0,0.6732962975367441,-0.22232815330346078
2025-01-30,Karnal,Haryana,Wheat,2477.86,1286.1,0.0,20.87,7.25,32.6,-0.605,0.5572990050915543,False,-0.06798747187707117,-0.07191633145615445,0.0,0.7046800999320176,-0.17732862999332633
2025-01-31,Karnal,Haryana,Wheat,2356.59,1059.7,0.0,20.58,8.91,37.6,-0.666,0.5680288989907332,False,-0.12459274265069675,-0.13020112630732095,0.0,0.7347616093268213,-0.22385356087329586
2025-02-01,Karnal,Haryana,Wheat,2527.42,1649.1,0.0,18.69,7.83,32.2,-0.789,0.5782,False,-0.044854320895452625,0.021534995977473877,0.0,0.7632765297389582,-0.31766612641815234
